"model","scenario","year","variable","value"
"CanESM5","ssp370",1984,"land_tas",0.623259890196068
"CanESM5","ssp370",1984,"sst",0.369828144117647
"CanESM5","ssp370",1985,"global_tas",0.547513733920364
"CanESM5","ssp370",1985,"land_tas",0.688496290196076
"CanESM5","ssp370",1985,"sst",0.392377110784314
"CanESM5","ssp370",1986,"global_tas",0.601185716653215
"CanESM5","ssp370",1986,"land_tas",0.774091090196075
"CanESM5","ssp370",1986,"sst",0.419088790784313
"CanESM5","ssp370",1987,"global_tas",0.609079104785567
"CanESM5","ssp370",1987,"land_tas",0.752121890196074
"CanESM5","ssp370",1987,"sst",0.424918647450981
"CanESM5","ssp370",1988,"global_tas",0.649153939615824
"CanESM5","ssp370",1988,"land_tas",0.825127490196069
"CanESM5","ssp370",1988,"sst",0.449411547450981
"CanESM5","ssp370",1989,"global_tas",0.713087488836497
"CanESM5","ssp370",1989,"land_tas",0.916316290196071
"CanESM5","ssp370",1989,"sst",0.49377000745098
"CanESM5","ssp370",1990,"global_tas",0.78457781731583
"CanESM5","ssp370",1990,"land_tas",1.03113669019607
"CanESM5","ssp370",1990,"sst",0.539169304117648
"CanESM5","ssp370",1991,"global_tas",0.80275633754706
"CanESM5","ssp370",1991,"land_tas",1.00540909019607
"CanESM5","ssp370",1991,"sst",0.551439750784314
"CanESM5","ssp370",1992,"global_tas",0.61689798439608
"CanESM5","ssp370",1992,"land_tas",0.711989890196073
"CanESM5","ssp370",1992,"sst",0.421521154117647
"CanESM5","ssp370",1993,"global_tas",0.615644791732741
"CanESM5","ssp370",1993,"land_tas",0.760195890196071
"CanESM5","ssp370",1993,"sst",0.408500144117647
"CanESM5","ssp370",1994,"global_tas",0.689402208970753
"CanESM5","ssp370",1994,"land_tas",0.906639490196078
"CanESM5","ssp370",1994,"sst",0.44732512745098
"CanESM5","ssp370",1995,"global_tas",0.773669108086747
"CanESM5","ssp370",1995,"land_tas",0.995262290196071
"CanESM5","ssp370",1995,"sst",0.51060795745098
"CanESM5","ssp370",1996,"global_tas",0.847589165006202
"CanESM5","ssp370",1996,"land_tas",1.10355669019607
"CanESM5","ssp370",1996,"sst",0.554339927450981
"CanESM5","ssp370",1997,"global_tas",0.881582735725969
"CanESM5","ssp370",1997,"land_tas",1.15451789019607
"CanESM5","ssp370",1997,"sst",0.59049976745098
"CanESM5","ssp370",1998,"global_tas",0.980707276983885
"CanESM5","ssp370",1998,"land_tas",1.26207509019607
"CanESM5","ssp370",1998,"sst",0.66178172745098
"CanESM5","ssp370",1999,"global_tas",1.08752661717221
"CanESM5","ssp370",1999,"land_tas",1.40457229019607
"CanESM5","ssp370",1999,"sst",0.730005654117647
"CanESM5","ssp370",2000,"global_tas",1.15240876980331
"CanESM5","ssp370",2000,"land_tas",1.51167309019607
"CanESM5","ssp370",2000,"sst",0.75794704745098
"CanESM5","ssp370",2001,"global_tas",1.23344979607431
"CanESM5","ssp370",2001,"land_tas",1.63182389019607
"CanESM5","ssp370",2001,"sst",0.812395984117647
"CanESM5","ssp370",2002,"global_tas",1.27207742126469
"CanESM5","ssp370",2002,"land_tas",1.65248429019608
"CanESM5","ssp370",2002,"sst",0.842526034117647
"CanESM5","ssp370",2003,"global_tas",1.32807983304139
"CanESM5","ssp370",2003,"land_tas",1.71769109019607
"CanESM5","ssp370",2003,"sst",0.87606853745098
"CanESM5","ssp370",2004,"global_tas",1.34258631830817
"CanESM5","ssp370",2004,"land_tas",1.74546949019607
"CanESM5","ssp370",2004,"sst",0.882067700784314
"CanESM5","ssp370",2005,"global_tas",1.30779984463792
"CanESM5","ssp370",2005,"land_tas",1.66797029019607
"CanESM5","ssp370",2005,"sst",0.871608837450981
"CanESM5","ssp370",2006,"global_tas",1.32366350079177
"CanESM5","ssp370",2006,"land_tas",1.71019429019607
"CanESM5","ssp370",2006,"sst",0.876592364117647
"CanESM5","ssp370",2007,"global_tas",1.34315504941157
"CanESM5","ssp370",2007,"land_tas",1.71430789019607
"CanESM5","ssp370",2007,"sst",0.895087220784313
"CanESM5","ssp370",2008,"global_tas",1.42751055480695
"CanESM5","ssp370",2008,"land_tas",1.84983269019607
"CanESM5","ssp370",2008,"sst",0.935492894117647
"CanESM5","ssp370",2009,"global_tas",1.45326146697362
"CanESM5","ssp370",2009,"land_tas",1.87141869019607
"CanESM5","ssp370",2009,"sst",0.942918374117646
"CanESM5","ssp370",2010,"global_tas",1.49797717350303
"CanESM5","ssp370",2010,"land_tas",1.92813949019607
"CanESM5","ssp370",2010,"sst",0.986711404117647
"CanESM5","ssp370",2011,"global_tas",1.55949441469704
"CanESM5","ssp370",2011,"land_tas",2.01451069019607
"CanESM5","ssp370",2011,"sst",1.02399447745098
"CanESM5","ssp370",2012,"global_tas",1.61850359817139
"CanESM5","ssp370",2012,"land_tas",2.09957749019607
"CanESM5","ssp370",2012,"sst",1.05258499745098
"CanESM5","ssp370",2013,"global_tas",1.65907467615976
"CanESM5","ssp370",2013,"land_tas",2.14682949019608
"CanESM5","ssp370",2013,"sst",1.08057043745098
"CanESM5","ssp370",2014,"global_tas",1.69718655201709
"CanESM5","ssp370",2014,"land_tas",2.19706709019607
"CanESM5","ssp370",2014,"sst",1.10715048411765
"CanESM5","ssp370",2015,"global_tas",1.75783797719082
"CanESM5","ssp370",2015,"land_tas",2.25807629019606
"CanESM5","ssp370",2015,"sst",1.15215258011765
"CanESM5","ssp370",2016,"global_tas",1.78729117604495
"CanESM5","ssp370",2016,"land_tas",2.30873749019608
"CanESM5","ssp370",2016,"sst",1.16890330411765
"CanESM5","ssp370",2017,"global_tas",1.84416770674526
"CanESM5","ssp370",2017,"land_tas",2.37344669019608
"CanESM5","ssp370",2017,"sst",1.20494370411765
"CanESM5","ssp370",2018,"global_tas",1.8781906662759
"CanESM5","ssp370",2018,"land_tas",2.42572469019608
"CanESM5","ssp370",2018,"sst",1.21907846411765
"CanESM5","ssp370",2019,"global_tas",1.92083501219548
"CanESM5","ssp370",2019,"land_tas",2.48863669019608
"CanESM5","ssp370",2019,"sst",1.25273354411765
"CanESM5","ssp370",2020,"global_tas",1.97301976432055
"CanESM5","ssp370",2020,"land_tas",2.55955909019607
"CanESM5","ssp370",2020,"sst",1.27643298411765
"CanESM5","ssp370",2021,"global_tas",2.02887933907546
"CanESM5","ssp370",2021,"land_tas",2.63550909019607
"CanESM5","ssp370",2021,"sst",1.30128350411765
"CanESM5","ssp370",2022,"global_tas",2.06873741811781
"CanESM5","ssp370",2022,"land_tas",2.67882949019607
"CanESM5","ssp370",2022,"sst",1.34345542411765
"CanESM5","ssp370",2023,"global_tas",2.17923239285432
"CanESM5","ssp370",2023,"land_tas",2.85358549019607
"CanESM5","ssp370",2023,"sst",1.40706938411765
"CanESM5","ssp370",2024,"global_tas",2.20472400464789
"CanESM5","ssp370",2024,"land_tas",2.84323749019607
"CanESM5","ssp370",2024,"sst",1.43342142411765
"CanESM5","ssp370",2025,"global_tas",2.21538691296684
"CanESM5","ssp370",2025,"land_tas",2.84044469019607
"CanESM5","ssp370",2025,"sst",1.43617842411765
"CanESM5","ssp370",2026,"global_tas",2.2657393788651
"CanESM5","ssp370",2026,"land_tas",2.92922229019607
"CanESM5","ssp370",2026,"sst",1.48065518411765
"CanESM5","ssp370",2027,"global_tas",2.34165904936915
"CanESM5","ssp370",2027,"land_tas",3.03427429019607
"CanESM5","ssp370",2027,"sst",1.51664050411765
"CanESM5","ssp370",2028,"global_tas",2.34591630790056
"CanESM5","ssp370",2028,"land_tas",3.01736309019607
"CanESM5","ssp370",2028,"sst",1.53149050411765
"CanESM5","ssp370",2029,"global_tas",2.43009088559615
"CanESM5","ssp370",2029,"land_tas",3.16000829019607
"CanESM5","ssp370",2029,"sst",1.57283286411765
"CanESM5","ssp370",2030,"global_tas",2.41841215438822
"CanESM5","ssp370",2030,"land_tas",3.12432909019608
"CanESM5","ssp370",2030,"sst",1.57007634411765
"CanESM5","ssp370",2031,"global_tas",2.47677953452375
"CanESM5","ssp370",2031,"land_tas",3.20490509019607
"CanESM5","ssp370",2031,"sst",1.61843206411765
"CanESM5","ssp370",2032,"global_tas",2.5400122854696
"CanESM5","ssp370",2032,"land_tas",3.31694709019607
"CanESM5","ssp370",2032,"sst",1.65976354411765
"CanESM5","ssp370",2033,"global_tas",2.58199833290371
"CanESM5","ssp370",2033,"land_tas",3.36884269019607
"CanESM5","ssp370",2033,"sst",1.68813122411765
"CanESM5","ssp370",2034,"global_tas",2.59753742228074
"CanESM5","ssp370",2034,"land_tas",3.33960029019607
"CanESM5","ssp370",2034,"sst",1.70207786411765
"CanESM5","ssp370",2035,"global_tas",2.67323985540194
"CanESM5","ssp370",2035,"land_tas",3.46594309019607
"CanESM5","ssp370",2035,"sst",1.74492278411765
"CanESM5","ssp370",2036,"global_tas",2.72467035856807
"CanESM5","ssp370",2036,"land_tas",3.54577109019607
"CanESM5","ssp370",2036,"sst",1.78099890411765
"CanESM5","ssp370",2037,"global_tas",2.74493282496909
"CanESM5","ssp370",2037,"land_tas",3.51953429019608
"CanESM5","ssp370",2037,"sst",1.80235018411765
"CanESM5","ssp370",2038,"global_tas",2.85402863331955
"CanESM5","ssp370",2038,"land_tas",3.67104829019607
"CanESM5","ssp370",2038,"sst",1.87704954411765
"CanESM5","ssp370",2039,"global_tas",2.92285695886157
"CanESM5","ssp370",2039,"land_tas",3.78089509019607
"CanESM5","ssp370",2039,"sst",1.91644106411765
"CanESM5","ssp370",2040,"global_tas",2.97064412935065
"CanESM5","ssp370",2040,"land_tas",3.83671269019607
"CanESM5","ssp370",2040,"sst",1.95520322411765
"CanESM5","ssp370",2041,"global_tas",2.99490847317027
"CanESM5","ssp370",2041,"land_tas",3.85701269019608
"CanESM5","ssp370",2041,"sst",1.98214310411765
"CanESM5","ssp370",2042,"global_tas",3.04588111351537
"CanESM5","ssp370",2042,"land_tas",3.93157029019607
"CanESM5","ssp370",2042,"sst",2.01358538411765
"CanESM5","ssp370",2043,"global_tas",3.08754052253756
"CanESM5","ssp370",2043,"land_tas",3.94836349019607
"CanESM5","ssp370",2043,"sst",2.05007802411765
"CanESM5","ssp370",2044,"global_tas",3.18345104176489
"CanESM5","ssp370",2044,"land_tas",4.12994149019607
"CanESM5","ssp370",2044,"sst",2.09164550411765
"CanESM5","ssp370",2045,"global_tas",3.2356697086501
"CanESM5","ssp370",2045,"land_tas",4.18528909019607
"CanESM5","ssp370",2045,"sst",2.13682118411765
"CanESM5","ssp370",2046,"global_tas",3.30825023250094
"CanESM5","ssp370",2046,"land_tas",4.30371469019608
"CanESM5","ssp370",2046,"sst",2.17968202411765
"CanESM5","ssp370",2047,"global_tas",3.31977204605314
"CanESM5","ssp370",2047,"land_tas",4.29778349019608
"CanESM5","ssp370",2047,"sst",2.19273762411765
"CanESM5","ssp370",2048,"global_tas",3.3744971921943
"CanESM5","ssp370",2048,"land_tas",4.33689309019608
"CanESM5","ssp370",2048,"sst",2.23729150411765
"CanESM5","ssp370",2049,"global_tas",3.45236448719691
"CanESM5","ssp370",2049,"land_tas",4.45831149019607
"CanESM5","ssp370",2049,"sst",2.29808562411765
"CanESM5","ssp370",2050,"global_tas",3.51877224519225
"CanESM5","ssp370",2050,"land_tas",4.52353309019607
"CanESM5","ssp370",2050,"sst",2.34297074411765
"CanESM5","ssp370",2051,"global_tas",3.59270154811278
"CanESM5","ssp370",2051,"land_tas",4.63044989019607
"CanESM5","ssp370",2051,"sst",2.39290198411765
"CanESM5","ssp370",2052,"global_tas",3.64918730325959
"CanESM5","ssp370",2052,"land_tas",4.73351709019607
"CanESM5","ssp370",2052,"sst",2.42685882411765
"CanESM5","ssp370",2053,"global_tas",3.68231616804795
"CanESM5","ssp370",2053,"land_tas",4.73825429019607
"CanESM5","ssp370",2053,"sst",2.45852802411765
"CanESM5","ssp370",2054,"global_tas",3.72246129896634
"CanESM5","ssp370",2054,"land_tas",4.80585829019607
"CanESM5","ssp370",2054,"sst",2.48122126411765
"CanESM5","ssp370",2055,"global_tas",3.78679408837904
"CanESM5","ssp370",2055,"land_tas",4.87944669019608
"CanESM5","ssp370",2055,"sst",2.53491454411765
"CanESM5","ssp370",2056,"global_tas",3.84808814661408
"CanESM5","ssp370",2056,"land_tas",4.96238749019607
"CanESM5","ssp370",2056,"sst",2.56893902411765
"CanESM5","ssp370",2057,"global_tas",3.92296639344694
"CanESM5","ssp370",2057,"land_tas",5.06121909019607
"CanESM5","ssp370",2057,"sst",2.62747046411765
"CanESM5","ssp370",2058,"global_tas",3.98215603825146
"CanESM5","ssp370",2058,"land_tas",5.14707269019607
"CanESM5","ssp370",2058,"sst",2.65861446411765
"CanESM5","ssp370",2059,"global_tas",4.01204979981015
"CanESM5","ssp370",2059,"land_tas",5.14338629019607
"CanESM5","ssp370",2059,"sst",2.68973526411765
"CanESM5","ssp370",2060,"global_tas",4.08304303564051
"CanESM5","ssp370",2060,"land_tas",5.24017869019607
"CanESM5","ssp370",2060,"sst",2.74648726411765
"CanESM5","ssp370",2061,"global_tas",4.18283858240116
"CanESM5","ssp370",2061,"land_tas",5.43551149019607
"CanESM5","ssp370",2061,"sst",2.81227622411765
"CanESM5","ssp370",2062,"global_tas",4.20514479967075
"CanESM5","ssp370",2062,"land_tas",5.44478629019608
"CanESM5","ssp370",2062,"sst",2.81250682411765
"CanESM5","ssp370",2063,"global_tas",4.22071794664231
"CanESM5","ssp370",2063,"land_tas",5.43377429019607
"CanESM5","ssp370",2063,"sst",2.83681574411765
"CanESM5","ssp370",2064,"global_tas",4.34768753894331
"CanESM5","ssp370",2064,"land_tas",5.66442989019608
"CanESM5","ssp370",2064,"sst",2.91935606411765
"CanESM5","ssp370",2065,"global_tas",4.37287016486332
"CanESM5","ssp370",2065,"land_tas",5.65240429019608
"CanESM5","ssp370",2065,"sst",2.94219154411765
"CanESM5","ssp370",2066,"global_tas",4.41144534411088
"CanESM5","ssp370",2066,"land_tas",5.65604269019607
"CanESM5","ssp370",2066,"sst",2.97574674411765
"CanESM5","ssp370",2067,"global_tas",4.50496262028771
"CanESM5","ssp370",2067,"land_tas",5.81075909019607
"CanESM5","ssp370",2067,"sst",3.04653986411765
"CanESM5","ssp370",2068,"global_tas",4.59629098578035
"CanESM5","ssp370",2068,"land_tas",5.94972629019607
"CanESM5","ssp370",2068,"sst",3.10128738411765
"CanESM5","ssp370",2069,"global_tas",4.61272567463969
"CanESM5","ssp370",2069,"land_tas",5.89508509019607
"CanESM5","ssp370",2069,"sst",3.12682598411765
"CanESM5","ssp370",2070,"global_tas",4.6933459305672
"CanESM5","ssp370",2070,"land_tas",6.03424829019607
"CanESM5","ssp370",2070,"sst",3.18331710411765
"CanESM5","ssp370",2071,"global_tas",4.76553208557336
"CanESM5","ssp370",2071,"land_tas",6.13470909019607
"CanESM5","ssp370",2071,"sst",3.23640146411765
"CanESM5","ssp370",2072,"global_tas",4.81074768085449
"CanESM5","ssp370",2072,"land_tas",6.18888349019607
"CanESM5","ssp370",2072,"sst",3.26728998411765
"CanESM5","ssp370",2073,"global_tas",4.90656411453836
"CanESM5","ssp370",2073,"land_tas",6.30012549019608
"CanESM5","ssp370",2073,"sst",3.33874110411765
"CanESM5","ssp370",2074,"global_tas",4.98289464286097
"CanESM5","ssp370",2074,"land_tas",6.42593709019607
"CanESM5","ssp370",2074,"sst",3.39215058411765
"CanESM5","ssp370",2075,"global_tas",5.00660158357788
"CanESM5","ssp370",2075,"land_tas",6.44003989019608
"CanESM5","ssp370",2075,"sst",3.41210862411765
"CanESM5","ssp370",2076,"global_tas",5.05578312914438
"CanESM5","ssp370",2076,"land_tas",6.47942509019607
"CanESM5","ssp370",2076,"sst",3.44139890411765
"CanESM5","ssp370",2077,"global_tas",5.15549807223544
"CanESM5","ssp370",2077,"land_tas",6.62805589019607
"CanESM5","ssp370",2077,"sst",3.51549794411765
"CanESM5","ssp370",2078,"global_tas",5.21572721397873
"CanESM5","ssp370",2078,"land_tas",6.70416629019608
"CanESM5","ssp370",2078,"sst",3.55654414411765
"CanESM5","ssp370",2079,"global_tas",5.26831262994131
"CanESM5","ssp370",2079,"land_tas",6.76707749019607
"CanESM5","ssp370",2079,"sst",3.60094158411765
"CanESM5","ssp370",2080,"global_tas",5.36982241108105
"CanESM5","ssp370",2080,"land_tas",6.90821069019608
"CanESM5","ssp370",2080,"sst",3.67880294411765
"CanESM5","ssp370",2081,"global_tas",5.40706223255196
"CanESM5","ssp370",2081,"land_tas",6.95212949019607
"CanESM5","ssp370",2081,"sst",3.70557230411765
"CanESM5","ssp370",2082,"global_tas",5.47054959127454
"CanESM5","ssp370",2082,"land_tas",7.03649389019607
"CanESM5","ssp370",2082,"sst",3.74920958411765
"CanESM5","ssp370",2083,"global_tas",5.50567139729874
"CanESM5","ssp370",2083,"land_tas",7.05365109019607
"CanESM5","ssp370",2083,"sst",3.78283150411765
"CanESM5","ssp370",2084,"global_tas",5.60206084602674
"CanESM5","ssp370",2084,"land_tas",7.22086109019607
"CanESM5","ssp370",2084,"sst",3.84916322411765
"CanESM5","ssp370",2085,"global_tas",5.68630626098944
"CanESM5","ssp370",2085,"land_tas",7.32592669019607
"CanESM5","ssp370",2085,"sst",3.91042606411765
"CanESM5","ssp370",2086,"global_tas",5.68386481872731
"CanESM5","ssp370",2086,"land_tas",7.27084109019607
"CanESM5","ssp370",2086,"sst",3.92592390411765
"CanESM5","ssp370",2087,"global_tas",5.78215603407486
"CanESM5","ssp370",2087,"land_tas",7.46784429019608
"CanESM5","ssp370",2087,"sst",3.97923494411765
"CanESM5","ssp370",2088,"global_tas",5.81893368275615
"CanESM5","ssp370",2088,"land_tas",7.50304229019607
"CanESM5","ssp370",2088,"sst",4.01327394411765
"CanESM5","ssp370",2089,"global_tas",5.86699414034346
"CanESM5","ssp370",2089,"land_tas",7.53090509019608
"CanESM5","ssp370",2089,"sst",4.05765026411765
"CanESM5","ssp370",2090,"global_tas",5.96093299340328
"CanESM5","ssp370",2090,"land_tas",7.68521949019607
"CanESM5","ssp370",2090,"sst",4.12168386411765
"CanESM5","ssp370",2091,"global_tas",6.04613332907542
"CanESM5","ssp370",2091,"land_tas",7.79158389019607
"CanESM5","ssp370",2091,"sst",4.19165122411765
"CanESM5","ssp370",2092,"global_tas",6.11146455221697
"CanESM5","ssp370",2092,"land_tas",7.89697989019608
"CanESM5","ssp370",2092,"sst",4.23032270411765
"CanESM5","ssp370",2093,"global_tas",6.16673215159432
"CanESM5","ssp370",2093,"land_tas",7.90752709019607
"CanESM5","ssp370",2093,"sst",4.29229398411765
"CanESM5","ssp370",2094,"global_tas",6.26127188712728
"CanESM5","ssp370",2094,"land_tas",8.06931349019607
"CanESM5","ssp370",2094,"sst",4.35567442411765
"CanESM5","ssp370",2095,"global_tas",6.29470835329072
"CanESM5","ssp370",2095,"land_tas",8.11186469019607
"CanESM5","ssp370",2095,"sst",4.38877870411765
"CanESM5","ssp370",2096,"global_tas",6.32343472544209
"CanESM5","ssp370",2096,"land_tas",8.10619949019607
"CanESM5","ssp370",2096,"sst",4.41923438411765
"CanESM5","ssp370",2097,"global_tas",6.42335858359594
"CanESM5","ssp370",2097,"land_tas",8.28374269019607
"CanESM5","ssp370",2097,"sst",4.48534382411765
"CanESM5","ssp370",2098,"global_tas",6.52459605815875
"CanESM5","ssp370",2098,"land_tas",8.45608229019607
"CanESM5","ssp370",2098,"sst",4.54006418411765
"CanESM5","ssp370",2099,"global_tas",6.54825174022782
"CanESM5","ssp370",2099,"land_tas",8.40507709019607
"CanESM5","ssp370",2099,"sst",4.58180978411765
"CanESM5","ssp370",2100,"global_tas",6.61998871944523
"CanESM5","ssp370",2100,"land_tas",8.51802789019607
"CanESM5","ssp370",2100,"sst",4.63674502411765
"CanESM5","ssp434",1850,"global_tas",-0.0458176990281572
"CanESM5","ssp434",1850,"land_tas",-0.0502882352941241
"CanESM5","ssp434",1850,"sst",-0.0167291761437908
"CanESM5","ssp434",1851,"global_tas",-0.0315920954077228
"CanESM5","ssp434",1851,"land_tas",-0.0342642352941311
"CanESM5","ssp434",1851,"sst",-0.00879727614379094
"CanESM5","ssp434",1852,"global_tas",-0.0174279965303186
"CanESM5","ssp434",1852,"land_tas",-0.0594082352941202
"CanESM5","ssp434",1852,"sst",0.0027477905228751
"CanESM5","ssp434",1853,"global_tas",0.088674994087205
"CanESM5","ssp434",1853,"land_tas",0.109599764705877
"CanESM5","ssp434",1853,"sst",0.0648281405228766
"CanESM5","ssp434",1854,"global_tas",0.0745888151671579
"CanESM5","ssp434",1854,"land_tas",0.141993764705876
"CanESM5","ssp434",1854,"sst",0.0438605238562084
"CanESM5","ssp434",1855,"global_tas",0.0220597354873121
"CanESM5","ssp434",1855,"land_tas",0.0133757647058701
"CanESM5","ssp434",1855,"sst",0.0032291238562082
"CanESM5","ssp434",1856,"global_tas",0.0404013285571296
"CanESM5","ssp434",1856,"land_tas",0.0903717647058783
"CanESM5","ssp434",1856,"sst",0.0233456405228751
"CanESM5","ssp434",1857,"global_tas",-0.0343248560091637
"CanESM5","ssp434",1857,"land_tas",-0.0654842352941273
"CanESM5","ssp434",1857,"sst",-0.0308176928104579
"CanESM5","ssp434",1858,"global_tas",-0.102003711926375
"CanESM5","ssp434",1858,"land_tas",-0.139348235294131
"CanESM5","ssp434",1858,"sst",-0.0571354761437915
"CanESM5","ssp434",1859,"global_tas",0.012732595480361
"CanESM5","ssp434",1859,"land_tas",0.0657277647058665
"CanESM5","ssp434",1859,"sst",0.0102712405228759
"CanESM5","ssp434",1860,"global_tas",0.0129218311759359
"CanESM5","ssp434",1860,"land_tas",0.0466377647058608
"CanESM5","ssp434",1860,"sst",0.029214790522876
"CanESM5","ssp434",1861,"global_tas",0.00420709388066594
